Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Ward,Parish,Introduced,Terminated,Altitude,Country,Last Updated,Quality,LSOA Code,LSOA Name,LSOA Code 2021,LSOA Name 2021
WA3 1AQ,Yes,53.472747,-2.554041,363322,397478,SJ633974,Lowton East,"Wigan, unparished area",1980-01-01,,32,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006304,Wigan 040C,E01006304,Wigan 040C
WA3 1AS,Yes,53.472330,-2.554879,363266,397432,SJ632974,Lowton East,"Wigan, unparished area",1997-12-01,,32,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006304,Wigan 040C,E01006304,Wigan 040C
WA3 1AT,Yes,53.471660,-2.553922,363329,397357,SJ633973,Lowton East,"Wigan, unparished area",1997-12-01,,29,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006304,Wigan 040C,E01006304,Wigan 040C
WA3 1AU,Yes,53.472920,-2.545772,363871,397493,SJ638974,Lowton East,"Wigan, unparished area",1980-01-01,,29,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006302,Wigan 040A,E01006302,Wigan 040A
WA3 1AW,Yes,53.473850,-2.554296,363306,397601,SJ633976,Lowton East,"Wigan, unparished area",1980-01-01,,32,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006304,Wigan 040C,E01006304,Wigan 040C
WA3 1AX,Yes,53.472130,-2.543608,364014,397404,SJ640974,Lowton East,"Wigan, unparished area",1980-01-01,,24,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006302,Wigan 040A,E01006302,Wigan 040A
WA3 1AY,Yes,53.478954,-2.554966,363266,398169,SJ632981,Lowton East,"Wigan, unparished area",1980-01-01,,28,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006303,Wigan 040B,E01006303,Wigan 040B
WA3 1AZ,Yes,53.479450,-2.554731,363282,398224,SJ632982,Lowton East,"Wigan, unparished area",1980-01-01,,26,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006303,Wigan 040B,E01006303,Wigan 040B
WA3 1BA,Yes,53.481059,-2.552703,363418,398402,SJ634984,Lowton East,"Wigan, unparished area",1980-01-01,,23,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006303,Wigan 040B,E01006303,Wigan 040B
WA3 1BB,Yes,53.481130,-2.552975,363400,398410,SJ634984,Lowton East,"Wigan, unparished area",1980-01-01,,23,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006303,Wigan 040B,E01006303,Wigan 040B
WA3 1BD,Yes,53.480611,-2.556178,363187,398354,SJ631983,Lowton East,"Wigan, unparished area",1980-01-01,,29,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006303,Wigan 040B,E01006303,Wigan 040B
WA3 1BE,Yes,53.474889,-2.555515,363226,397717,SJ632977,Lowton East,"Wigan, unparished area",2005-09-01,,32,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006302,Wigan 040A,E01006302,Wigan 040A
WA3 1BG,Yes,53.483100,-2.556512,363167,398631,SJ631986,Lowton East,"Wigan, unparished area",1980-01-01,,25,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006303,Wigan 040B,E01006303,Wigan 040B
WA3 1BH,Yes,53.483310,-2.551949,363470,398652,SJ634986,Lowton East,"Wigan, unparished area",1980-01-01,,19,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006303,Wigan 040B,E01006303,Wigan 040B
WA3 1BJ,Yes,53.484225,-2.554281,363316,398755,SJ633987,Lowton East,"Wigan, unparished area",1980-01-01,,18,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006303,Wigan 040B,E01006303,Wigan 040B
WA3 1BL,Yes,53.484697,-2.559080,362998,398810,SJ629988,Lowton East,"Wigan, unparished area",1980-01-01,,26,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006303,Wigan 040B,E01006303,Wigan 040B
WA3 1BN,Yes,53.483943,-2.560727,362888,398727,SJ628987,Lowton East,"Wigan, unparished area",1980-01-01,,30,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006303,Wigan 040B,E01006303,Wigan 040B
WA3 1BP,Yes,53.484381,-2.562676,362759,398777,SJ627987,Lowton East,"Wigan, unparished area",1980-01-01,,29,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006340,Wigan 039B,E01006340,Wigan 039B
WA3 1BQ,Yes,53.483980,-2.554700,363288,398728,SJ632987,Lowton East,"Wigan, unparished area",1980-01-01,,19,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006303,Wigan 040B,E01006303,Wigan 040B
WA3 1BS,Yes,53.489569,-2.569828,362289,399358,SJ622993,Golborne & Lowton West,"Wigan, unparished area",1980-01-01,,23,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006340,Wigan 039B,E01006340,Wigan 039B
WA3 1BT,Yes,53.484337,-2.566700,362492,398774,SJ624987,Golborne & Lowton West,"Wigan, unparished area",1980-01-01,,31,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006340,Wigan 039B,E01006340,Wigan 039B
WA3 1BU,Yes,53.481575,-2.566798,362483,398467,SJ624984,Lowton East,"Wigan, unparished area",1980-01-01,,32,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006340,Wigan 039B,E01006340,Wigan 039B
WA3 1BW,Yes,53.486423,-2.560851,362882,399003,SJ628990,Lowton East,"Wigan, unparished area",1980-01-01,,23,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006303,Wigan 040B,E01006303,Wigan 040B
WA3 1BX,Yes,53.481328,-2.568197,362390,398440,SJ623984,Golborne & Lowton West,"Wigan, unparished area",1983-07-01,,31,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006340,Wigan 039B,E01006340,Wigan 039B
WA3 1BY,Yes,53.479702,-2.565613,362560,398258,SJ625982,Lowton East,"Wigan, unparished area",1980-01-01,,31,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006339,Wigan 039A,E01006339,Wigan 039A
WA3 1BZ,Yes,53.491172,-2.561696,362830,399532,SJ628995,Golborne & Lowton West,"Wigan, unparished area",1983-07-01,,21,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006303,Wigan 040B,E01006303,Wigan 040B
WA3 1DA,Yes,53.477568,-2.551437,363499,398013,SJ634980,Lowton East,"Wigan, unparished area",1995-07-01,,30,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006302,Wigan 040A,E01006302,Wigan 040A
WA3 1DB,No,53.474748,-2.552892,363400,397700,SJ634976,Lowton East,"Wigan, unparished area",1994-05-01,1994-12-01,31,England,2024-09-07,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01006304,Wigan 040C,E01006304,Wigan 040C
WA3 1DD,Yes,53.474898,-2.551613,363485,397716,SJ634977,Lowton East,"Wigan, unparished area",1983-07-01,,31,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006302,Wigan 040A,E01006302,Wigan 040A
WA3 1DE,Yes,53.474947,-2.552729,363411,397722,SJ634977,Lowton East,"Wigan, unparished area",1983-07-01,,32,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006304,Wigan 040C,E01006304,Wigan 040C
WA3 1DF,No,53.471111,-2.561884,362800,397300,SJ627973,Lowton East,"Wigan, unparished area",1995-01-01,1995-12-01,33,England,2024-09-07,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01006304,Wigan 040C,E01006304,Wigan 040C
WA3 1DG,Yes,53.475552,-2.554093,363321,397790,SJ633977,Lowton East,"Wigan, unparished area",1980-01-01,,32,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006302,Wigan 040A,E01006302,Wigan 040A
WA3 1DH,Yes,53.477634,-2.552839,363406,398021,SJ634980,Lowton East,"Wigan, unparished area",1980-01-01,,31,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006303,Wigan 040B,E01006303,Wigan 040B
WA3 1DJ,Yes,53.477458,-2.551978,363463,398001,SJ634980,Lowton East,"Wigan, unparished area",1980-01-01,,30,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006303,Wigan 040B,E01006303,Wigan 040B
WA3 1DL,Yes,53.477908,-2.551939,363466,398051,SJ634980,Lowton East,"Wigan, unparished area",1980-01-01,,30,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006302,Wigan 040A,E01006302,Wigan 040A
WA3 1DN,Yes,53.477985,-2.552708,363415,398060,SJ634980,Lowton East,"Wigan, unparished area",1980-01-01,,29,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006302,Wigan 040A,E01006302,Wigan 040A
WA3 1DP,Yes,53.472751,-2.559013,362992,397481,SJ629974,Lowton East,"Wigan, unparished area",1993-01-01,,33,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006341,Wigan 040D,E01006341,Wigan 040D
WA3 1DQ,Yes,53.477019,-2.551686,363482,397952,SJ634979,Lowton East,"Wigan, unparished area",1980-01-01,,30,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006302,Wigan 040A,E01006302,Wigan 040A
WA3 1DR,Yes,53.478602,-2.553304,363376,398129,SJ633981,Lowton East,"Wigan, unparished area",1980-01-01,,28,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006303,Wigan 040B,E01006303,Wigan 040B
WA3 1DS,Yes,53.478493,-2.553724,363348,398117,SJ633981,Lowton East,"Wigan, unparished area",1980-01-01,,29,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006303,Wigan 040B,E01006303,Wigan 040B
WA3 1DT,No,53.479256,-2.549937,363600,398200,SJ636981,Lowton East,"Wigan, unparished area",1980-01-01,1994-05-01,28,England,2024-09-07,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01006303,Wigan 040B,E01006303,Wigan 040B
WA3 1DU,Yes,53.475509,-2.545821,363870,397781,SJ638977,Lowton East,"Wigan, unparished area",1980-01-01,,28,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006302,Wigan 040A,E01006302,Wigan 040A
WA3 1DW,Yes,53.478276,-2.551944,363466,398092,SJ634980,Lowton East,"Wigan, unparished area",1980-01-01,,29,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006302,Wigan 040A,E01006302,Wigan 040A
WA3 1DX,Yes,53.478075,-2.554668,363285,398071,SJ632980,Lowton East,"Wigan, unparished area",1980-01-01,,30,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006303,Wigan 040B,E01006303,Wigan 040B
WA3 1DY,Yes,53.477623,-2.553321,363374,398020,SJ633980,Lowton East,"Wigan, unparished area",1980-01-01,,30,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006302,Wigan 040A,E01006302,Wigan 040A
WA3 1DZ,Yes,53.477492,-2.554404,363302,398006,SJ633980,Lowton East,"Wigan, unparished area",1980-01-01,,31,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006302,Wigan 040A,E01006302,Wigan 040A
WA3 1EA,Yes,53.476822,-2.553507,363361,397931,SJ633979,Lowton East,"Wigan, unparished area",1980-01-01,,31,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006302,Wigan 040A,E01006302,Wigan 040A
WA3 1EB,Yes,53.477224,-2.550152,363584,397974,SJ635979,Lowton East,"Wigan, unparished area",1980-01-01,,30,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006302,Wigan 040A,E01006302,Wigan 040A
WA3 1ED,Yes,53.477294,-2.548661,363683,397981,SJ636979,Lowton East,"Wigan, unparished area",1980-01-01,,30,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006302,Wigan 040A,E01006302,Wigan 040A
WA3 1EE,Yes,53.477670,-2.550926,363533,398024,SJ635980,Lowton East,"Wigan, unparished area",1980-01-01,,30,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006302,Wigan 040A,E01006302,Wigan 040A
WA3 1EF,Yes,53.477356,-2.550288,363575,397989,SJ635979,Lowton East,"Wigan, unparished area",1980-01-01,,30,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006302,Wigan 040A,E01006302,Wigan 040A
WA3 1EG,Yes,53.474320,-2.539898,364262,397646,SJ642976,Lowton East,"Wigan, unparished area",1980-01-01,,23,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006303,Wigan 040B,E01006303,Wigan 040B
WA3 1EH,Yes,53.476469,-2.546104,363852,397888,SJ638978,Lowton East,"Wigan, unparished area",1980-01-01,,26,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006302,Wigan 040A,E01006302,Wigan 040A
WA3 1EJ,Yes,53.476484,-2.546873,363801,397890,SJ638978,Lowton East,"Wigan, unparished area",1980-01-01,,28,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006302,Wigan 040A,E01006302,Wigan 040A
WA3 1EL,Yes,53.476836,-2.548459,363696,397930,SJ636979,Lowton East,"Wigan, unparished area",1980-01-01,,28,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006302,Wigan 040A,E01006302,Wigan 040A
WA3 1EN,Yes,53.476530,-2.550459,363563,397897,SJ635978,Lowton East,"Wigan, unparished area",1980-01-01,,30,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006302,Wigan 040A,E01006302,Wigan 040A
WA3 1EP,Yes,53.474349,-2.541934,364127,397650,SJ641976,Lowton East,"Wigan, unparished area",1980-01-01,,25,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006303,Wigan 040B,E01006303,Wigan 040B
WA3 1EQ,Yes,53.473343,-2.541197,364175,397538,SJ641975,Lowton East,"Wigan, unparished area",2018-11-01,,28,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006303,Wigan 040B,E01006303,Wigan 040B
WA3 1ER,Yes,53.474951,-2.541941,364127,397717,SJ641977,Lowton East,"Wigan, unparished area",1980-01-01,,24,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006302,Wigan 040A,E01006302,Wigan 040A
WA3 1ES,Yes,53.475250,-2.543392,364031,397751,SJ640977,Lowton East,"Wigan, unparished area",1980-01-01,,24,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006302,Wigan 040A,E01006302,Wigan 040A
WA3 1ET,Yes,53.473607,-2.542436,364093,397568,SJ640975,Lowton East,"Wigan, unparished area",1980-01-01,,27,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006303,Wigan 040B,E01006303,Wigan 040B
WA3 1EU,Yes,53.474839,-2.544863,363933,397706,SJ639977,Lowton East,"Wigan, unparished area",1980-01-01,,28,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006302,Wigan 040A,E01006302,Wigan 040A
WA3 1EW,Yes,53.475480,-2.553428,363365,397782,SJ633977,Lowton East,"Wigan, unparished area",1980-01-01,,32,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006302,Wigan 040A,E01006302,Wigan 040A
WA3 1EX,Yes,53.474542,-2.544874,363932,397673,SJ639976,Lowton East,"Wigan, unparished area",1980-01-01,,27,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006302,Wigan 040A,E01006302,Wigan 040A
WA3 1EY,Yes,53.473954,-2.543887,363997,397607,SJ639976,Lowton East,"Wigan, unparished area",1980-01-01,,28,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006302,Wigan 040A,E01006302,Wigan 040A
WA3 1EZ,Yes,53.474112,-2.554330,363304,397630,SJ633976,Lowton East,"Wigan, unparished area",1983-01-01,,32,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006304,Wigan 040C,E01006304,Wigan 040C
WA3 1FB,No,53.474591,-2.555753,363210,397684,SJ632976,Lowton East,"Wigan, unparished area",1997-06-01,1999-06-01,33,England,2024-09-07,Postcode sector mean (mainly PO Boxes),E01006302,Wigan 040A,E01006302,Wigan 040A
WA3 1FE,No,53.474591,-2.555753,363210,397684,SJ632976,Lowton East,"Wigan, unparished area",1997-12-01,1998-12-01,33,England,2024-09-07,Postcode sector mean (mainly PO Boxes),E01006302,Wigan 040A,E01006302,Wigan 040A
WA3 1FF,No,53.474591,-2.555753,363210,397684,SJ632976,Lowton East,"Wigan, unparished area",1997-12-01,1999-06-01,33,England,2024-09-07,Postcode sector mean (mainly PO Boxes),E01006302,Wigan 040A,E01006302,Wigan 040A
WA3 1FH,No,53.472409,-2.559129,362984,397443,SJ629974,Lowton East,"Wigan, unparished area",2000-06-01,2001-07-01,32,England,2024-09-07,Postcode sector mean (mainly PO Boxes),E01006341,Wigan 040D,E01006341,Wigan 040D
WA3 1FJ,No,53.472409,-2.559129,362984,397443,SJ629974,Lowton East,"Wigan, unparished area",2000-06-01,2001-07-01,32,England,2024-09-07,Postcode sector mean (mainly PO Boxes),E01006341,Wigan 040D,E01006341,Wigan 040D
WA3 1FQ,Yes,53.473253,-2.543335,364033,397529,SJ640975,Lowton East,"Wigan, unparished area",2018-11-01,,26,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006302,Wigan 040A,E01006302,Wigan 040A
WA3 1FR,Yes,53.474953,-2.553302,363373,397723,SJ633977,Lowton East,"Wigan, unparished area",2004-09-01,,32,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006304,Wigan 040C,E01006304,Wigan 040C
WA3 1FS,Yes,53.475726,-2.548896,363666,397807,SJ636978,Lowton East,"Wigan, unparished area",2005-05-01,,28,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006302,Wigan 040A,E01006302,Wigan 040A
WA3 1FT,Yes,53.467095,-2.572812,362071,396859,SJ620968,Lowton East,"Wigan, unparished area",2008-08-01,,36,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006347,Wigan 040E,E01006347,Wigan 040E
WA3 1FW,Yes,53.473362,-2.550764,363540,397545,SJ635975,Lowton East,"Wigan, unparished area",2019-11-01,,29,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006302,Wigan 040A,E01006302,Wigan 040A
WA3 1FX,Yes,53.467111,-2.572812,362071,396861,SJ620968,Lowton East,"Wigan, unparished area",2023-10-01,,37,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006302,Wigan 040A,E01006302,Wigan 040A
WA3 1FZ,Yes,53.475426,-2.544313,363970,397771,SJ639977,Lowton East,"Wigan, unparished area",1999-12-01,,26,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006302,Wigan 040A,E01006302,Wigan 040A
WA3 1GB,Yes,53.477773,-2.549993,363595,398035,SJ635980,Lowton East,"Wigan, unparished area",2002-12-01,,29,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006302,Wigan 040A,E01006302,Wigan 040A
WA3 1HA,Yes,53.466783,-2.570458,362227,396823,SJ622968,Lowton East,"Wigan, unparished area",1980-01-01,,39,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006348,Wigan 039E,E01006348,Wigan 039E
WA3 1HB,No,53.467110,-2.569709,362277,396859,SJ622968,Lowton East,"Wigan, unparished area",1980-01-01,2010-09-01,38,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006348,Wigan 039E,E01006348,Wigan 039E
WA3 1HD,Yes,53.466830,-2.569464,362293,396828,SJ622968,Lowton East,"Wigan, unparished area",1980-01-01,,39,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006348,Wigan 039E,E01006348,Wigan 039E
WA3 1HE,Yes,53.465260,-2.571146,362180,396654,SJ621966,Lowton East,"Wigan, unparished area",1980-01-01,,38,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006348,Wigan 039E,E01006348,Wigan 039E
WA3 1HF,Yes,53.464818,-2.573007,362056,396606,SJ620966,Lowton East,"Wigan, unparished area",1980-01-01,,38,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006348,Wigan 039E,E01006348,Wigan 039E
WA3 1HG,No,53.465661,-2.573862,362000,396700,SJ620967,Lowton East,"Wigan, unparished area",1990-07-01,1998-12-01,36,England,2024-09-07,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01006348,Wigan 039E,E01006348,Wigan 039E
WA3 1HH,Yes,53.466238,-2.571611,362150,396763,SJ621967,Lowton East,"Wigan, unparished area",1980-01-01,,38,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006348,Wigan 039E,E01006348,Wigan 039E
WA3 1HJ,Yes,53.466333,-2.572410,362097,396774,SJ620967,Lowton East,"Wigan, unparished area",1980-01-01,,37,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006348,Wigan 039E,E01006348,Wigan 039E
WA3 1HL,Yes,53.465895,-2.573790,362005,396726,SJ620967,Lowton East,"Wigan, unparished area",1980-01-01,,36,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006348,Wigan 039E,E01006348,Wigan 039E
WA3 1HN,Yes,53.466512,-2.574311,361971,396795,SJ619967,Lowton East,"Wigan, unparished area",1980-01-01,,36,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006348,Wigan 039E,E01006348,Wigan 039E
WA3 1HP,Yes,53.466812,-2.577388,361767,396830,SJ617968,Lowton East,"Wigan, unparished area",1980-01-01,,33,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006348,Wigan 039E,E01006348,Wigan 039E
WA3 1HQ,Yes,53.465496,-2.572565,362086,396681,SJ620966,Lowton East,"Wigan, unparished area",1980-01-01,,37,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006348,Wigan 039E,E01006348,Wigan 039E
WA3 1HR,Yes,53.467233,-2.579548,361624,396878,SJ616968,Lowton East,"Wigan, unparished area",1980-01-01,,33,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006348,Wigan 039E,E01006348,Wigan 039E
WA3 1HS,Yes,53.464669,-2.572146,362113,396589,SJ621965,Lowton East,"Wigan, unparished area",1997-06-01,,38,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006348,Wigan 039E,E01006348,Wigan 039E
WA3 1HW,Yes,53.466925,-2.574497,361959,396841,SJ619968,Lowton East,"Wigan, unparished area",1980-01-01,,35,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006347,Wigan 040E,E01006347,Wigan 040E
WA3 1HZ,Yes,53.465067,-2.573900,361997,396634,SJ619966,Lowton East,"Wigan, unparished area",1998-12-01,,36,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006348,Wigan 039E,E01006348,Wigan 039E
WA3 1JA,Yes,53.466268,-2.576477,361827,396769,SJ618967,Lowton East,"Wigan, unparished area",1980-01-01,,33,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006348,Wigan 039E,E01006348,Wigan 039E
WA3 1JB,Yes,53.464183,-2.574249,361973,396536,SJ619965,Lowton East,"Wigan, unparished area",1980-01-01,,36,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006348,Wigan 039E,E01006348,Wigan 039E
WA3 1JD,Yes,53.463633,-2.576863,361799,396476,SJ617964,Lowton East,"Wigan, unparished area",1980-01-01,,34,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006348,Wigan 039E,E01006348,Wigan 039E
WA3 1JE,Yes,53.462541,-2.585057,361254,396359,SJ612963,Lowton East,"Wigan, unparished area",1980-01-01,,35,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006348,Wigan 039E,E01006348,Wigan 039E
WA3 1JP,Yes,53.464369,-2.588109,361053,396564,SJ610965,Lowton East,"Wigan, unparished area",1980-01-01,,36,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006348,Wigan 039E,E01006348,Wigan 039E
WA3 1JQ,Yes,53.462214,-2.587658,361081,396324,SJ610963,Lowton East,"Wigan, unparished area",1980-01-01,,34,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006348,Wigan 039E,E01006348,Wigan 039E
WA3 1JR,Yes,53.464642,-2.587360,361103,396594,SJ611965,Lowton East,"Wigan, unparished area",1980-01-01,,35,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006348,Wigan 039E,E01006348,Wigan 039E
WA3 1JS,Yes,53.464756,-2.586232,361178,396606,SJ611966,Lowton East,"Wigan, unparished area",1980-01-01,,35,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006348,Wigan 039E,E01006348,Wigan 039E
WA3 1JT,Yes,53.465597,-2.587072,361123,396700,SJ611967,Lowton East,"Wigan, unparished area",1980-01-01,,34,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006348,Wigan 039E,E01006348,Wigan 039E
WA3 1JU,Yes,53.465813,-2.585132,361252,396723,SJ612967,Lowton East,"Wigan, unparished area",1980-01-01,,32,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006348,Wigan 039E,E01006348,Wigan 039E
WA3 1LA,Yes,53.465887,-2.569813,362269,396723,SJ622967,Lowton East,"Wigan, unparished area",1980-01-01,,38,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006304,Wigan 040C,E01006304,Wigan 040C
WA3 1LB,Yes,53.466734,-2.568815,362336,396817,SJ623968,Lowton East,"Wigan, unparished area",1980-01-01,,37,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006304,Wigan 040C,E01006304,Wigan 040C
WA3 1LD,Yes,53.466994,-2.567629,362415,396845,SJ624968,Lowton East,"Wigan, unparished area",1980-01-01,,39,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006304,Wigan 040C,E01006304,Wigan 040C
WA3 1LE,Yes,53.467403,-2.566685,362478,396890,SJ624968,Lowton East,"Wigan, unparished area",1980-01-01,,37,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006304,Wigan 040C,E01006304,Wigan 040C
WA3 1LF,Yes,53.465936,-2.568986,362324,396728,SJ623967,Lowton East,"Wigan, unparished area",1980-01-01,,37,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006304,Wigan 040C,E01006304,Wigan 040C
WA3 1LG,Yes,53.464971,-2.565825,362533,396619,SJ625966,Lowton East,"Wigan, unparished area",1980-01-01,,41,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006304,Wigan 040C,E01006304,Wigan 040C
WA3 1LH,Yes,53.465186,-2.567966,362391,396644,SJ623966,Lowton East,"Wigan, unparished area",1980-01-01,,39,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006304,Wigan 040C,E01006304,Wigan 040C
WA3 1LJ,Yes,53.465736,-2.569314,362302,396706,SJ623967,Lowton East,"Wigan, unparished area",1980-01-01,,39,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006304,Wigan 040C,E01006304,Wigan 040C
WA3 1LL,Yes,53.465376,-2.569430,362294,396666,SJ622966,Lowton East,"Wigan, unparished area",1980-01-01,,39,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006304,Wigan 040C,E01006304,Wigan 040C
WA3 1LN,Yes,53.464594,-2.569404,362295,396579,SJ622965,Lowton East,"Wigan, unparished area",1980-01-01,,39,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006304,Wigan 040C,E01006304,Wigan 040C
WA3 1LP,Yes,53.464540,-2.571392,362163,396574,SJ621965,Lowton East,"Wigan, unparished area",1980-01-01,,37,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006304,Wigan 040C,E01006304,Wigan 040C
WA3 1LQ,Yes,53.462808,-2.562738,362736,396377,SJ627963,Lowton East,"Wigan, unparished area",1980-01-01,,40,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006304,Wigan 040C,E01006304,Wigan 040C
WA3 1LR,Yes,53.463155,-2.571539,362152,396420,SJ621964,Lowton East,"Wigan, unparished area",1980-01-01,,37,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006304,Wigan 040C,E01006304,Wigan 040C
